mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
0.03950376510620117,0.006380048552530923,0.008649396896362304,0.004429975100824844,43.35045392775134,{'alpha': np.float64(43.35045392775134)},-1.0437824657088102,-1.0399514104685896,-1.0518228872138238,-1.0712998552058388,-1.0231649137047663,-1.0460043064603657,0.015728526033778112,94,8.690146923065186,0.032961368560791016
0.07106108665466308,0.020367453435738484,0.009829282760620117,0.004610334829889921,23.386439256208728,{'alpha': np.float64(23.386439256208728)},-1.0409056712931812,-1.035836118388574,-1.0490834632901518,-1.068030922588172,-1.020408636342657,-1.0428529623805471,0.015681356033730356,91,8.690146923065186,0.032961368560791016
0.05077095031738281,0.02426996429972815,0.009431886672973632,0.0021185906889069493,0.3867228849117747,{'alpha': np.float64(0.3867228849117747)},-1.0366575234295352,-1.030601216936168,-1.0429537674885379,-1.0633717242968646,-1.015468530986699,-1.037810552627561,0.015699019616888275,8,8.690146923065186,0.032961368560791016
0.08796186447143554,0.032343859606254195,0.009815454483032227,0.004962496467657809,33.981724150105975,{'alpha': np.float64(33.981724150105975)},-1.0424785049882923,-1.0380938283638996,-1.0506316280148407,-1.0698215959483302,-1.0219854804946382,-1.0446022075620003,0.015689212327105975,93,8.690146923065186,0.032961368560791016
0.06933321952819824,0.036538555134481926,0.008455371856689453,0.0029661914026938943,0.0003395900933162753,{'alpha': np.float64(0.0003395900933162753)},-1.0366525840467709,-1.0307161462393595,-1.0428786495077702,-1.0633974298599025,-1.015624768117667,-1.037853915554294,0.015647651698114492,59,8.690146923065186,0.032961368560791016
0.030833864212036134,0.0016015704234343556,0.004589653015136719,0.0010203101585094534,0.0014993298055091568,{'alpha': np.float64(0.0014993298055091568)},-1.036652572018319,-1.0307157300473662,-1.0428788421553994,-1.0633973128922038,-1.015624203502119,-1.0378537321230816,0.0156478244576424,45,8.690146923065186,0.032961368560791016
0.07326068878173828,0.037138911871210524,0.006539392471313477,0.001773259017084639,0.00018679434894556328,{'alpha': np.float64(0.00018679434894556328)},-1.0366525856444002,-1.030716201106977,-1.042878624142433,-1.063397445289538,-1.0156248425519074,-1.037853939747051,0.01564762892809874,66,8.690146923065186,0.032961368560791016
0.041628122329711914,0.02522845629559673,0.005795860290527343,0.0014180912020525691,0.008953276247642715,{'alpha': np.float64(0.008953276247642715)},-1.036652498825801,-1.0307130660400479,-1.0428800854621552,-1.0633965672276897,-1.0156205893146817,-1.037852561374075,0.015648931969305377,31,8.690146923065186,0.032961368560791016
0.02965707778930664,0.0012742242842942095,0.005675029754638672,0.0014762553545977584,0.021481457181982695,{'alpha': np.float64(0.021481457181982695)},-1.0366523918026167,-1.030708631111689,-1.0428821949794445,-1.0633953377154517,-1.015614572040157,-1.0378506255298718,0.015650782312088603,25,8.690146923065186,0.032961368560791016
0.029767990112304688,0.0017432450646554703,0.00603485107421875,0.0012541974579964392,0.004247116662617146,{'alpha': np.float64(0.004247116662617146)},-1.0366525442082677,-1.0307147457935402,-1.0428792994535372,-1.0633970367828853,-1.0156228682184674,-1.0378532988913396,0.01564823330068669,40,8.690146923065186,0.032961368560791016
