mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
43.2532799243927,0.7683744149657653,2.8901132106781007,0.511959782212789,6,0.5,71,9,14,1244,"{'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 71, 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 1244}",-0.27078272356500405,-0.25412069056844777,-0.27943605958744083,-0.2848109708910013,-0.27303793933996295,-0.2724376767903714,0.010398912810825337,17,2472.2187995910645,9.684081792831421
38.766134357452394,1.1062927218497725,3.1762821674346924,0.6033993946721293,8,0.5,18,5,2,1318,"{'max_depth': 8, 'max_features': 0.5, 'max_leaf_nodes': 18, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 1318}",-0.2869178745620983,-0.2678745480937369,-0.29614147368195437,-0.30005468921422507,-0.2927033093633876,-0.2887383789830804,0.011288924102983669,70,2472.2187995910645,9.684081792831421
46.69571099281311,0.49256512392503554,1.699055290222168,0.7903245769089728,7,0.7,33,6,10,1191,"{'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': 33, 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 1191}",-0.27738177165617317,-0.26232876084623014,-0.28683022445095857,-0.2901942929928324,-0.2785625869138092,-0.2790595273720006,0.009667958431071206,50,2472.2187995910645,9.684081792831421
16.74750714302063,1.0054618577806056,2.1827646255493165,0.9070009785617813,6,sqrt,67,4,13,1009,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 67, 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 1009}",-0.28931389328055257,-0.26843626201210746,-0.2958066827037287,-0.3061260468233896,-0.296347182614283,-0.2912060134868123,0.012587667560752292,76,2472.2187995910645,9.684081792831421
18.491336059570312,0.9188826874607465,2.2108014583587647,0.41016715553930005,7,0.5,65,1,18,501,"{'max_depth': 7, 'max_features': 0.5, 'max_leaf_nodes': 65, 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 501}",-0.27207081778508835,-0.2551299740976785,-0.27798751406440453,-0.2840195565626698,-0.27227307774405046,-0.2722961880507783,0.009639074523889934,15,2472.2187995910645,9.684081792831421
51.88125915527344,1.2858659957048622,3.743888521194458,0.8075019568594747,7,0.7,63,7,6,1235,"{'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': 63, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 1235}",-0.27162648327988187,-0.25734094551199693,-0.2789188341815136,-0.28413425135327736,-0.27018721387573463,-0.2724415456404809,0.00908239061401166,18,2472.2187995910645,9.684081792831421
17.612178134918214,1.4767353115083373,3.179808807373047,0.5853309042098993,6,sqrt,28,2,13,1229,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 28, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 1229}",-0.29771073189682395,-0.2783467403787569,-0.30486890811141987,-0.31384626247903097,-0.30644520468810765,-0.30024356951082787,0.012089447335982132,85,2472.2187995910645,9.684081792831421
64.49605789184571,1.4123745488191646,4.090734815597534,0.48971080430905817,11,0.7,64,8,18,1266,"{'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': 64, 'min_samples_leaf': 8, 'min_samples_split': 18, 'n_estimators': 1266}",-0.2707319899841373,-0.257000500200455,-0.27842628740321435,-0.2835139873564965,-0.2696516036674111,-0.27186487372234286,0.00900983449405705,11,2472.2187995910645,9.684081792831421
69.30629849433899,2.5114870627010473,3.4979384422302244,0.9816416629909092,11,1.0,79,6,12,1010,"{'max_depth': 11, 'max_features': 1.0, 'max_leaf_nodes': 79, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 1010}",-0.27343090051980357,-0.2588405986860282,-0.2792142007950628,-0.2867842457448933,-0.269396651269823,-0.27353331940312214,0.009389973559574882,24,2472.2187995910645,9.684081792831421
12.478095483779907,0.799095568498593,2.9710205078125,0.37453072172514557,6,sqrt,68,6,17,848,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 68, 'min_samples_leaf': 6, 'min_samples_split': 17, 'n_estimators': 848}",-0.28931546275003023,-0.26898535602930085,-0.2957623565252198,-0.3073951977936036,-0.2966716567041051,-0.2916260059604519,0.01272142317293531,78,2472.2187995910645,9.684081792831421
